_id,tarih,ilce_kodu,ilce,satis_adedi
3179,2022-04-01,1852,Ümraniye,1012
3180,2022-04-01,1708,Üsküdar,568
3181,2022-04-01,1739,Zeytinburnu,532
3182,2022-05-01,1103,Adalar,30
3183,2022-05-01,2048,Arnavutköy,411
3184,2022-05-01,2049,Ataşehir,528
3185,2022-05-01,2003,Avcılar,554
3186,2022-05-01,2004,Bağcılar,454
3187,2022-05-01,2005,Bahçelievler,673
3188,2022-05-01,1166,Bakırköy,328
3189,2022-05-01,2050,Başakşehir,829
3190,2022-05-01,1886,Bayrampaşa,232
3191,2022-05-01,1183,Beşiktaş,258
3192,2022-05-01,1185,Beykoz,85
3193,2022-05-01,2051,Beylikdüzü,1167
3194,2022-05-01,1186,Beyoğlu,265
3195,2022-05-01,1782,Büyükçekmece,683
3196,2022-05-01,1237,Çatalca,78
3197,2022-05-01,2052,Çekmeköy,543
3198,2022-05-01,2016,Esenler,266
3199,2022-05-01,2053,Esenyurt,2995
3200,2022-05-01,1325,Eyüpsultan,502
3201,2022-05-01,1327,Fatih,528
3202,2022-05-01,1336,Gaziosmanpaşa,541
3203,2022-05-01,2010,Güngören,264
3204,2022-05-01,1421,Kadıköy,827
3205,2022-05-01,1810,Kağıthane,711
3206,2022-05-01,1449,Kartal,855
3207,2022-05-01,1823,Küçükçekmece,693
3208,2022-05-01,2012,Maltepe,661
3209,2022-05-01,1835,Pendik,982
3210,2022-05-01,2054,Sancaktepe,887
3211,2022-05-01,1604,Sarıyer,212
3212,2022-05-01,1659,Şile,80
3213,2022-05-01,1622,Silivri,461
3214,2022-05-01,1663,Şişli,477
3215,2022-05-01,2014,Sultanbeyli,272
3216,2022-05-01,2055,Sultangazi,522
3217,2022-05-01,2015,Tuzla,519
3218,2022-05-01,1852,Ümraniye,852
3219,2022-05-01,1708,Üsküdar,464
3220,2022-05-01,1739,Zeytinburnu,459
3221,2022-06-01,1103,Adalar,34
3222,2022-06-01,2048,Arnavutköy,487
3223,2022-06-01,2049,Ataşehir,565
3224,2022-06-01,2003,Avcılar,809
3225,2022-06-01,2004,Bağcılar,659
3226,2022-06-01,2005,Bahçelievler,893
3227,2022-06-01,1166,Bakırköy,411
3228,2022-06-01,2050,Başakşehir,1193
3229,2022-06-01,1886,Bayrampaşa,332
3230,2022-06-01,1183,Beşiktaş,292
3231,2022-06-01,1185,Beykoz,87
3232,2022-06-01,2051,Beylikdüzü,1437
3233,2022-06-01,1186,Beyoğlu,352
3234,2022-06-01,1782,Büyükçekmece,884
3235,2022-06-01,1237,Çatalca,97
3236,2022-06-01,2052,Çekmeköy,752
3237,2022-06-01,2016,Esenler,485
3238,2022-06-01,2053,Esenyurt,4143
3239,2022-06-01,1325,Eyüpsultan,575
3240,2022-06-01,1327,Fatih,577
3241,2022-06-01,1336,Gaziosmanpaşa,618
3242,2022-06-01,2010,Güngören,322
3243,2022-06-01,1421,Kadıköy,946
3244,2022-06-01,1810,Kağıthane,879
3245,2022-06-01,1449,Kartal,1029
3246,2022-06-01,1823,Küçükçekmece,847
3247,2022-06-01,2012,Maltepe,929
3248,2022-06-01,1835,Pendik,1119
3249,2022-06-01,2054,Sancaktepe,880
3250,2022-06-01,1604,Sarıyer,295
3251,2022-06-01,1659,Şile,115
3252,2022-06-01,1622,Silivri,675
3253,2022-06-01,1663,Şişli,515
3254,2022-06-01,2014,Sultanbeyli,365
3255,2022-06-01,2055,Sultangazi,637
3256,2022-06-01,2015,Tuzla,703
3257,2022-06-01,1852,Ümraniye,967
3258,2022-06-01,1708,Üsküdar,589
3259,2022-06-01,1739,Zeytinburnu,504
3260,2022-07-01,1103,Adalar,0
3261,2022-07-01,2048,Arnavutköy,229
3262,2022-07-01,2049,Ataşehir,262
3263,2022-07-01,2003,Avcılar,480
3264,2022-07-01,2004,Bağcılar,275
3265,2022-07-01,2005,Bahçelievler,453
3266,2022-07-01,1166,Bakırköy,209
3267,2022-07-01,2050,Başakşehir,631
3268,2022-07-01,1886,Bayrampaşa,182
3269,2022-07-01,1183,Beşiktaş,148
3270,2022-07-01,1185,Beykoz,76
3271,2022-07-01,2051,Beylikdüzü,633
3272,2022-07-01,1186,Beyoğlu,157
3273,2022-07-01,1782,Büyükçekmece,400
3274,2022-07-01,1237,Çatalca,57
3275,2022-07-01,2052,Çekmeköy,396
3276,2022-07-01,2016,Esenler,258
3277,2022-07-01,2053,Esenyurt,2070
3278,2022-07-01,1325,Eyüpsultan,366
3279,2022-07-01,1327,Fatih,343
3280,2022-07-01,1336,Gaziosmanpaşa,318
3281,2022-07-01,2010,Güngören,193
3282,2022-07-01,1421,Kadıköy,438
3283,2022-07-01,1810,Kağıthane,374
3284,2022-07-01,1449,Kartal,505
3285,2022-07-01,1823,Küçükçekmece,406
3286,2022-07-01,2012,Maltepe,494
3287,2022-07-01,1835,Pendik,607
3288,2022-07-01,2054,Sancaktepe,420
3289,2022-07-01,1604,Sarıyer,111
3290,2022-07-01,1659,Şile,53
3291,2022-07-01,1622,Silivri,378
3292,2022-07-01,1663,Şişli,292
3293,2022-07-01,2014,Sultanbeyli,279
3294,2022-07-01,2055,Sultangazi,377
3295,2022-07-01,2015,Tuzla,373
3296,2022-07-01,1852,Ümraniye,474
3297,2022-07-01,1708,Üsküdar,298
3298,2022-07-01,1739,Zeytinburnu,317
3299,2022-08-01,1103,Adalar,20
3300,2022-08-01,2048,Arnavutköy,317
3301,2022-08-01,2049,Ataşehir,390
3302,2022-08-01,2003,Avcılar,564
3303,2022-08-01,2004,Bağcılar,376
3304,2022-08-01,2005,Bahçelievler,889
3305,2022-08-01,1166,Bakırköy,276
3306,2022-08-01,2050,Başakşehir,772
3307,2022-08-01,1886,Bayrampaşa,247
3308,2022-08-01,1183,Beşiktaş,205
3309,2022-08-01,1185,Beykoz,50
3310,2022-08-01,2051,Beylikdüzü,780
3311,2022-08-01,1186,Beyoğlu,214
3312,2022-08-01,1782,Büyükçekmece,616
3313,2022-08-01,1237,Çatalca,75
3314,2022-08-01,2052,Çekmeköy,404
3315,2022-08-01,2016,Esenler,590
3316,2022-08-01,2053,Esenyurt,2926
3317,2022-08-01,1325,Eyüpsultan,359
3318,2022-08-01,1327,Fatih,405
3319,2022-08-01,1336,Gaziosmanpaşa,416
3320,2022-08-01,2010,Güngören,209
3321,2022-08-01,1421,Kadıköy,588
3322,2022-08-01,1810,Kağıthane,449
3323,2022-08-01,1449,Kartal,646
3324,2022-08-01,1823,Küçükçekmece,483
3325,2022-08-01,2012,Maltepe,504
3326,2022-08-01,1835,Pendik,630
3327,2022-08-01,2054,Sancaktepe,523
3328,2022-08-01,1604,Sarıyer,154
3329,2022-08-01,1659,Şile,68
3330,2022-08-01,1622,Silivri,501
3331,2022-08-01,1663,Şişli,348
3332,2022-08-01,2014,Sultanbeyli,272
3333,2022-08-01,2055,Sultangazi,492
3334,2022-08-01,2015,Tuzla,436
3335,2022-08-01,1852,Ümraniye,567
3336,2022-08-01,1708,Üsküdar,365
3337,2022-08-01,1739,Zeytinburnu,359
3338,2022-09-01,1103,Adalar,45
3339,2022-09-01,2048,Arnavutköy,302
3340,2022-09-01,2049,Ataşehir,394
3341,2022-09-01,2003,Avcılar,517
3342,2022-09-01,2004,Bağcılar,321
3343,2022-09-01,2005,Bahçelievler,648
3344,2022-09-01,1166,Bakırköy,266
3345,2022-09-01,2050,Başakşehir,853
3346,2022-09-01,1886,Bayrampaşa,202
3347,2022-09-01,1183,Beşiktaş,211
3348,2022-09-01,1185,Beykoz,49
3349,2022-09-01,2051,Beylikdüzü,1234
3350,2022-09-01,1186,Beyoğlu,252
3351,2022-09-01,1782,Büyükçekmece,837
3352,2022-09-01,1237,Çatalca,62
3353,2022-09-01,2052,Çekmeköy,450
3354,2022-09-01,2016,Esenler,579
3355,2022-09-01,2053,Esenyurt,2487
3356,2022-09-01,1325,Eyüpsultan,359
3357,2022-09-01,1327,Fatih,403
3358,2022-09-01,1336,Gaziosmanpaşa,412
3359,2022-09-01,2010,Güngören,224
3360,2022-09-01,1421,Kadıköy,633
3361,2022-09-01,1810,Kağıthane,680
3362,2022-09-01,1449,Kartal,652
3363,2022-09-01,1823,Küçükçekmece,485
3364,2022-09-01,2012,Maltepe,540
3365,2022-09-01,1835,Pendik,692
3366,2022-09-01,2054,Sancaktepe,504
3367,2022-09-01,1604,Sarıyer,234
3368,2022-09-01,1659,Şile,84
3369,2022-09-01,1622,Silivri,500
3370,2022-09-01,1663,Şişli,397
3371,2022-09-01,2014,Sultanbeyli,257
3372,2022-09-01,2055,Sultangazi,507
3373,2022-09-01,2015,Tuzla,424
3374,2022-09-01,1852,Ümraniye,594
3375,2022-09-01,1708,Üsküdar,365
3376,2022-09-01,1739,Zeytinburnu,434
3377,2022-10-01,1103,Adalar,33
3378,2022-10-01,2048,Arnavutköy,225
3379,2022-10-01,2049,Ataşehir,366
3380,2022-10-01,2003,Avcılar,407
3381,2022-10-01,2004,Bağcılar,323
3382,2022-10-01,2005,Bahçelievler,496
3383,2022-10-01,1166,Bakırköy,240
3384,2022-10-01,2050,Başakşehir,722
3385,2022-10-01,1886,Bayrampaşa,218
3386,2022-10-01,1183,Beşiktaş,204
3387,2022-10-01,1185,Beykoz,51
3388,2022-10-01,2051,Beylikdüzü,823
3389,2022-10-01,1186,Beyoğlu,179
3390,2022-10-01,1782,Büyükçekmece,468
3391,2022-10-01,1237,Çatalca,72
3392,2022-10-01,2052,Çekmeköy,446
3393,2022-10-01,2016,Esenler,367
3394,2022-10-01,2053,Esenyurt,2247
3395,2022-10-01,1325,Eyüpsultan,408
3396,2022-10-01,1327,Fatih,387
3397,2022-10-01,1336,Gaziosmanpaşa,341
3398,2022-10-01,2010,Güngören,228
3399,2022-10-01,1421,Kadıköy,667
3400,2022-10-01,1810,Kağıthane,718
3401,2022-10-01,1449,Kartal,684
3402,2022-10-01,1823,Küçükçekmece,443
3403,2022-10-01,2012,Maltepe,513
3404,2022-10-01,1835,Pendik,732
3405,2022-10-01,2054,Sancaktepe,484
3406,2022-10-01,1604,Sarıyer,225
3407,2022-10-01,1659,Şile,68
3408,2022-10-01,1622,Silivri,405
3409,2022-10-01,1663,Şişli,360
3410,2022-10-01,2014,Sultanbeyli,307
3411,2022-10-01,2055,Sultangazi,396
3412,2022-10-01,2015,Tuzla,412
3413,2022-10-01,1852,Ümraniye,584
3414,2022-10-01,1708,Üsküdar,360
3415,2022-10-01,1739,Zeytinburnu,378
3416,2022-11-01,1103,Adalar,23
3417,2022-11-01,2048,Arnavutköy,316
3418,2022-11-01,2049,Ataşehir,388
3419,2022-11-01,2003,Avcılar,457
3420,2022-11-01,2004,Bağcılar,367
3421,2022-11-01,2005,Bahçelievler,646
3422,2022-11-01,1166,Bakırköy,334
3423,2022-11-01,2050,Başakşehir,803
3424,2022-11-01,1886,Bayrampaşa,247
3425,2022-11-01,1183,Beşiktaş,230
3426,2022-11-01,1185,Beykoz,72
3427,2022-11-01,2051,Beylikdüzü,966
3428,2022-11-01,1186,Beyoğlu,231
3429,2022-11-01,1782,Büyükçekmece,576
3430,2022-11-01,1237,Çatalca,67
3431,2022-11-01,2052,Çekmeköy,447
3432,2022-11-01,2016,Esenler,396
3433,2022-11-01,2053,Esenyurt,2653
3434,2022-11-01,1325,Eyüpsultan,448
3435,2022-11-01,1327,Fatih,396
3436,2022-11-01,1336,Gaziosmanpaşa,422
3437,2022-11-01,2010,Güngören,249
3438,2022-11-01,1421,Kadıköy,782
3439,2022-11-01,1810,Kağıthane,616
3440,2022-11-01,1449,Kartal,777
3441,2022-11-01,1823,Küçükçekmece,484
3442,2022-11-01,2012,Maltepe,614
3443,2022-11-01,1835,Pendik,799
3444,2022-11-01,2054,Sancaktepe,587
3445,2022-11-01,1604,Sarıyer,235
3446,2022-11-01,1659,Şile,89
3447,2022-11-01,1622,Silivri,714
3448,2022-11-01,1663,Şişli,427
3449,2022-11-01,2014,Sultanbeyli,295
3450,2022-11-01,2055,Sultangazi,590
3451,2022-11-01,2015,Tuzla,436
3452,2022-11-01,1852,Ümraniye,697
3453,2022-11-01,1708,Üsküdar,428
3454,2022-11-01,1739,Zeytinburnu,383
3455,2023-09-01,1103,Adalar,25
3456,2023-09-01,2048,Arnavutköy,259
3457,2023-09-01,2049,Ataşehir,306
3458,2023-09-01,2003,Avcılar,349
3459,2023-09-01,2004,Bağcılar,244
3460,2023-09-01,2005,Bahçelievler,516
3461,2023-09-01,1166,Bakırköy,260
3462,2023-09-01,2050,Başakşehir,567
3463,2023-09-01,1886,Bayrampaşa,174
3464,2023-09-01,1183,Beşiktaş,152
3465,2023-09-01,1185,Beykoz,36
3466,2023-09-01,2051,Beylikdüzü,642
3467,2023-09-01,1186,Beyoğlu,148
3468,2023-09-01,1782,Büyükçekmece,485
3469,2023-09-01,1237,Çatalca,51
3470,2023-09-01,2052,Çekmeköy,571
3471,2023-09-01,2016,Esenler,274
3472,2023-09-01,2053,Esenyurt,2108
3473,2023-09-01,1325,Eyüpsultan,385
3474,2023-09-01,1327,Fatih,282
3475,2023-09-01,1336,Gaziosmanpaşa,324
3476,2023-09-01,2010,Güngören,182
3477,2023-09-01,1421,Kadıköy,645
3478,2023-09-01,1810,Kağıthane,356
3479,2023-09-01,1449,Kartal,564
3480,2023-09-01,1823,Küçükçekmece,663
3481,2023-09-01,2012,Maltepe,511
3482,2023-09-01,1835,Pendik,598
3483,2023-09-01,2054,Sancaktepe,482
3484,2023-09-01,1604,Sarıyer,242
3485,2023-09-01,1659,Şile,80
3486,2023-09-01,1622,Silivri,381
3487,2023-09-01,1663,Şişli,295
3488,2023-09-01,2014,Sultanbeyli,243
3489,2023-09-01,2055,Sultangazi,324
3490,2023-09-01,2015,Tuzla,388
3491,2023-09-01,1852,Ümraniye,518
3492,2023-09-01,1708,Üsküdar,319
3493,2023-09-01,1739,Zeytinburnu,298
3494,2023-08-01,1103,Adalar,33
3495,2023-08-01,2048,Arnavutköy,347
3496,2023-08-01,2049,Ataşehir,359
3497,2023-08-01,2003,Avcılar,422
3498,2023-08-01,2004,Bağcılar,333
3499,2023-08-01,2005,Bahçelievler,598
3500,2023-08-01,1166,Bakırköy,283
3501,2023-08-01,2050,Başakşehir,693
3502,2023-08-01,1886,Bayrampaşa,184
3503,2023-08-01,1183,Beşiktaş,276
3504,2023-08-01,1185,Beykoz,43
3505,2023-08-01,2051,Beylikdüzü,769
3506,2023-08-01,1186,Beyoğlu,153
3507,2023-08-01,1782,Büyükçekmece,476
3508,2023-08-01,1237,Çatalca,74
3509,2023-08-01,2052,Çekmeköy,445
3510,2023-08-01,2016,Esenler,319
3511,2023-08-01,2053,Esenyurt,2433
3512,2023-08-01,1325,Eyüpsultan,345
3513,2023-08-01,1327,Fatih,337
3514,2023-08-01,1336,Gaziosmanpaşa,361
3515,2023-08-01,2010,Güngören,213
3516,2023-08-01,1421,Kadıköy,663
3517,2023-08-01,1810,Kağıthane,367
3518,2023-08-01,1449,Kartal,632
3519,2023-08-01,1823,Küçükçekmece,882
3520,2023-08-01,2012,Maltepe,481
3521,2023-08-01,1835,Pendik,734
3522,2023-08-01,2054,Sancaktepe,608
3523,2023-08-01,1604,Sarıyer,178
3524,2023-08-01,1659,Şile,108
3525,2023-08-01,1622,Silivri,494
3526,2023-08-01,1663,Şişli,315
3527,2023-08-01,2014,Sultanbeyli,340
3528,2023-08-01,2055,Sultangazi,379
3529,2023-08-01,2015,Tuzla,481
3530,2023-08-01,1852,Ümraniye,548
3531,2023-08-01,1708,Üsküdar,350
3532,2023-08-01,1739,Zeytinburnu,352
3533,2023-07-01,1103,Adalar,22
3534,2023-07-01,2048,Arnavutköy,245
3535,2023-07-01,2049,Ataşehir,329
3536,2023-07-01,2003,Avcılar,320
3537,2023-07-01,2004,Bağcılar,285
3538,2023-07-01,2005,Bahçelievler,521
3539,2023-07-01,1166,Bakırköy,206
3540,2023-07-01,2050,Başakşehir,633
3541,2023-07-01,1886,Bayrampaşa,171
3542,2023-07-01,1183,Beşiktaş,159
3543,2023-07-01,1185,Beykoz,41
3544,2023-07-01,2051,Beylikdüzü,707
3545,2023-07-01,1186,Beyoğlu,175
3546,2023-07-01,1782,Büyükçekmece,461
3547,2023-07-01,1237,Çatalca,62
3548,2023-07-01,2052,Çekmeköy,335
3549,2023-07-01,2016,Esenler,295
3550,2023-07-01,2053,Esenyurt,2066
3551,2023-07-01,1325,Eyüpsultan,376
3552,2023-07-01,1327,Fatih,345
3553,2023-07-01,1336,Gaziosmanpaşa,338
3554,2023-07-01,2010,Güngören,236
3555,2023-07-01,1421,Kadıköy,631
3556,2023-07-01,1810,Kağıthane,362
3557,2023-07-01,1449,Kartal,551
3558,2023-07-01,1823,Küçükçekmece,1060
3559,2023-07-01,2012,Maltepe,453
3560,2023-07-01,1835,Pendik,633
3561,2023-07-01,2054,Sancaktepe,563
3562,2023-07-01,1604,Sarıyer,139
3563,2023-07-01,1659,Şile,83
3564,2023-07-01,1622,Silivri,466
3565,2023-07-01,1663,Şişli,285
3566,2023-07-01,2014,Sultanbeyli,277
3567,2023-07-01,2055,Sultangazi,454
3568,2023-07-01,2015,Tuzla,353
3569,2023-07-01,1852,Ümraniye,516
3570,2023-07-01,1708,Üsküdar,318
3571,2023-07-01,1739,Zeytinburnu,252
3572,2023-06-01,1103,Adalar,0
3573,2023-06-01,2048,Arnavutköy,256
3574,2023-06-01,2049,Ataşehir,240
3575,2023-06-01,2003,Avcılar,332
3576,2023-06-01,2004,Bağcılar,218
3577,2023-06-01,2005,Bahçelievler,414
3578,2023-06-01,1166,Bakırköy,214
3579,2023-06-01,2050,Başakşehir,550
3580,2023-06-01,1886,Bayrampaşa,138
3581,2023-06-01,1183,Beşiktaş,132
3582,2023-06-01,1185,Beykoz,38
3583,2023-06-01,2051,Beylikdüzü,557
3584,2023-06-01,1186,Beyoğlu,148
3585,2023-06-01,1782,Büyükçekmece,378
3586,2023-06-01,1237,Çatalca,39
3587,2023-06-01,2052,Çekmeköy,323
3588,2023-06-01,2016,Esenler,222
3589,2023-06-01,2053,Esenyurt,1843
3590,2023-06-01,1325,Eyüpsultan,334
3591,2023-06-01,1327,Fatih,272
3592,2023-06-01,1336,Gaziosmanpaşa,314
3593,2023-06-01,2010,Güngören,217
3594,2023-06-01,1421,Kadıköy,568
3595,2023-06-01,1810,Kağıthane,334
3596,2023-06-01,1449,Kartal,733
3597,2023-06-01,1823,Küçükçekmece,657
3598,2023-06-01,2012,Maltepe,335
3599,2023-06-01,1835,Pendik,636
3600,2023-06-01,2054,Sancaktepe,430
3601,2023-06-01,1604,Sarıyer,157
3602,2023-06-01,1659,Şile,57
3603,2023-06-01,1622,Silivri,388
3604,2023-06-01,1663,Şişli,249
3605,2023-06-01,2014,Sultanbeyli,242
3606,2023-06-01,2055,Sultangazi,327
3607,2023-06-01,2015,Tuzla,337
3608,2023-06-01,1852,Ümraniye,405
3609,2023-06-01,1708,Üsküdar,288
3610,2023-06-01,1739,Zeytinburnu,239
3611,2023-05-01,1103,Adalar,24
3612,2023-05-01,2048,Arnavutköy,315
3613,2023-05-01,2049,Ataşehir,373
3614,2023-05-01,2003,Avcılar,462
3615,2023-05-01,2004,Bağcılar,377
3616,2023-05-01,2005,Bahçelievler,718
3617,2023-05-01,1166,Bakırköy,246
3618,2023-05-01,2050,Başakşehir,728
3619,2023-05-01,1886,Bayrampaşa,199
3620,2023-05-01,1183,Beşiktaş,170
3621,2023-05-01,1185,Beykoz,49
3622,2023-05-01,2051,Beylikdüzü,666
3623,2023-05-01,1186,Beyoğlu,237
3624,2023-05-01,1782,Büyükçekmece,458
3625,2023-05-01,1237,Çatalca,56
3626,2023-05-01,2052,Çekmeköy,500
3627,2023-05-01,2016,Esenler,342
3628,2023-05-01,2053,Esenyurt,2198
3629,2023-05-01,1325,Eyüpsultan,447
3630,2023-05-01,1327,Fatih,358
3631,2023-05-01,1336,Gaziosmanpaşa,440
3632,2023-05-01,2010,Güngören,260
3633,2023-05-01,1421,Kadıköy,618
3634,2023-05-01,1810,Kağıthane,520
3635,2023-05-01,1449,Kartal,816
3636,2023-05-01,1823,Küçükçekmece,703
3637,2023-05-01,2012,Maltepe,740
3638,2023-05-01,1835,Pendik,768
3639,2023-05-01,2054,Sancaktepe,714
3640,2023-05-01,1604,Sarıyer,202
3641,2023-05-01,1659,Şile,75
3642,2023-05-01,1622,Silivri,614
3643,2023-05-01,1663,Şişli,290
3644,2023-05-01,2014,Sultanbeyli,371
3645,2023-05-01,2055,Sultangazi,495
3646,2023-05-01,2015,Tuzla,576
3647,2023-05-01,1852,Ümraniye,613
3648,2023-05-01,1708,Üsküdar,410
3649,2023-05-01,1739,Zeytinburnu,287
3650,2023-04-01,1103,Adalar,0
3651,2023-04-01,2048,Arnavutköy,255
3652,2023-04-01,2049,Ataşehir,291
3653,2023-04-01,2003,Avcılar,336
3654,2023-04-01,2004,Bağcılar,248
3655,2023-04-01,2005,Bahçelievler,505
3656,2023-04-01,1166,Bakırköy,212
3657,2023-04-01,2050,Başakşehir,659
3658,2023-04-01,1886,Bayrampaşa,136
3659,2023-04-01,1183,Beşiktaş,158
3660,2023-04-01,1185,Beykoz,58
3661,2023-04-01,2051,Beylikdüzü,557
3662,2023-04-01,1186,Beyoğlu,125
3663,2023-04-01,1782,Büyükçekmece,420
3664,2023-04-01,1237,Çatalca,53
3665,2023-04-01,2052,Çekmeköy,404
3666,2023-04-01,2016,Esenler,269
3667,2023-04-01,2053,Esenyurt,1542
3668,2023-04-01,1325,Eyüpsultan,346
3669,2023-04-01,1327,Fatih,247
3670,2023-04-01,1336,Gaziosmanpaşa,296
3671,2023-04-01,2010,Güngören,181
3672,2023-04-01,1421,Kadıköy,549
3673,2023-04-01,1810,Kağıthane,374
3674,2023-04-01,1449,Kartal,665
3675,2023-04-01,1823,Küçükçekmece,394
3676,2023-04-01,2012,Maltepe,415
3677,2023-04-01,1835,Pendik,619
3678,2023-04-01,2054,Sancaktepe,584
3679,2023-04-01,1604,Sarıyer,214
3680,2023-04-01,1659,Şile,76
3681,2023-04-01,1622,Silivri,391
3682,2023-04-01,1663,Şişli,240
3683,2023-04-01,2014,Sultanbeyli,239
3684,2023-04-01,2055,Sultangazi,302
3685,2023-04-01,2015,Tuzla,413
3686,2023-04-01,1852,Ümraniye,548
3687,2023-04-01,1708,Üsküdar,362
3688,2023-04-01,1739,Zeytinburnu,248
3689,2023-03-01,1103,Adalar,20
3690,2023-03-01,2048,Arnavutköy,307
3691,2023-03-01,2049,Ataşehir,382
3692,2023-03-01,2003,Avcılar,422
3693,2023-03-01,2004,Bağcılar,305
3694,2023-03-01,2005,Bahçelievler,606
3695,2023-03-01,1166,Bakırköy,246
3696,2023-03-01,2050,Başakşehir,954
3697,2023-03-01,1886,Bayrampaşa,227
3698,2023-03-01,1183,Beşiktaş,195
3699,2023-03-01,1185,Beykoz,103
3700,2023-03-01,2051,Beylikdüzü,746
3701,2023-03-01,1186,Beyoğlu,146
3702,2023-03-01,1782,Büyükçekmece,588
3703,2023-03-01,1237,Çatalca,78
3704,2023-03-01,2052,Çekmeköy,535
3705,2023-03-01,2016,Esenler,286
3706,2023-03-01,2053,Esenyurt,2243
3707,2023-03-01,1325,Eyüpsultan,368
3708,2023-03-01,1327,Fatih,352
3709,2023-03-01,1336,Gaziosmanpaşa,418
3710,2023-03-01,2010,Güngören,203
3711,2023-03-01,1421,Kadıköy,666
3712,2023-03-01,1810,Kağıthane,494
3713,2023-03-01,1449,Kartal,762
3714,2023-03-01,1823,Küçükçekmece,502
3715,2023-03-01,2012,Maltepe,728
3716,2023-03-01,1835,Pendik,783
3717,2023-03-01,2054,Sancaktepe,636
3718,2023-03-01,1604,Sarıyer,211
3719,2023-03-01,1659,Şile,95
3720,2023-03-01,1622,Silivri,457
3721,2023-03-01,1663,Şişli,382
3722,2023-03-01,2014,Sultanbeyli,351
3723,2023-03-01,2055,Sultangazi,462
3724,2023-03-01,2015,Tuzla,552
3725,2023-03-01,1852,Ümraniye,626
3726,2023-03-01,1708,Üsküdar,384
3727,2023-03-01,1739,Zeytinburnu,345
3728,2023-02-01,1103,Adalar,0
3729,2023-02-01,2048,Arnavutköy,243
3730,2023-02-01,2049,Ataşehir,328
3731,2023-02-01,2003,Avcılar,335
3732,2023-02-01,2004,Bağcılar,257
3733,2023-02-01,2005,Bahçelievler,508
3734,2023-02-01,1166,Bakırköy,237
3735,2023-02-01,2050,Başakşehir,638
3736,2023-02-01,1886,Bayrampaşa,182
3737,2023-02-01,1183,Beşiktaş,147
3738,2023-02-01,1185,Beykoz,100
3739,2023-02-01,2051,Beylikdüzü,785
3740,2023-02-01,1186,Beyoğlu,128
3741,2023-02-01,1782,Büyükçekmece,421
3742,2023-02-01,1237,Çatalca,67
3743,2023-02-01,2052,Çekmeköy,365
3744,2023-02-01,2016,Esenler,301
3745,2023-02-01,2053,Esenyurt,2165
3746,2023-02-01,1325,Eyüpsultan,308
3747,2023-02-01,1327,Fatih,266
3748,2023-02-01,1336,Gaziosmanpaşa,331
3749,2023-02-01,2010,Güngören,173
3750,2023-02-01,1421,Kadıköy,612
3751,2023-02-01,1810,Kağıthane,347
3752,2023-02-01,1449,Kartal,538
3753,2023-02-01,1823,Küçükçekmece,421
3754,2023-02-01,2012,Maltepe,438
3755,2023-02-01,1835,Pendik,609
3756,2023-02-01,2054,Sancaktepe,519
3757,2023-02-01,1604,Sarıyer,159
3758,2023-02-01,1659,Şile,73
3759,2023-02-01,1622,Silivri,372
3760,2023-02-01,1663,Şişli,333
3761,2023-02-01,2014,Sultanbeyli,237
3762,2023-02-01,2055,Sultangazi,361
3763,2023-02-01,2015,Tuzla,454
3764,2023-02-01,1852,Ümraniye,487
3765,2023-02-01,1708,Üsküdar,377
3766,2023-02-01,1739,Zeytinburnu,344
3767,2023-01-01,1103,Adalar,0
3768,2023-01-01,2048,Arnavutköy,261
3769,2023-01-01,2049,Ataşehir,383
3770,2023-01-01,2003,Avcılar,454
3771,2023-01-01,2004,Bağcılar,249
3772,2023-01-01,2005,Bahçelievler,543
3773,2023-01-01,1166,Bakırköy,280
3774,2023-01-01,2050,Başakşehir,668
3775,2023-01-01,1886,Bayrampaşa,185
3776,2023-01-01,1183,Beşiktaş,205
3777,2023-01-01,1185,Beykoz,234
3778,2023-01-01,2051,Beylikdüzü,823
3779,2023-01-01,1186,Beyoğlu,199
3780,2023-01-01,1782,Büyükçekmece,452
3781,2023-01-01,1237,Çatalca,38
3782,2023-01-01,2052,Çekmeköy,408
3783,2023-01-01,2016,Esenler,310
3784,2023-01-01,2053,Esenyurt,2486
3785,2023-01-01,1325,Eyüpsultan,333
3786,2023-01-01,1327,Fatih,381
3787,2023-01-01,1336,Gaziosmanpaşa,426
3788,2023-01-01,2010,Güngören,211
3789,2023-01-01,1421,Kadıköy,701
3790,2023-01-01,1810,Kağıthane,467
3791,2023-01-01,1449,Kartal,727
3792,2023-01-01,1823,Küçükçekmece,560
3793,2023-01-01,2012,Maltepe,537
3794,2023-01-01,1835,Pendik,726
3795,2023-01-01,2054,Sancaktepe,726
3796,2023-01-01,1604,Sarıyer,145
3797,2023-01-01,1659,Şile,98
3798,2023-01-01,1622,Silivri,376
3799,2023-01-01,1663,Şişli,392
3800,2023-01-01,2014,Sultanbeyli,264
3801,2023-01-01,2055,Sultangazi,427
3802,2023-01-01,2015,Tuzla,369
3803,2023-01-01,1852,Ümraniye,627
3804,2023-01-01,1708,Üsküdar,378
3805,2023-01-01,1739,Zeytinburnu,347
3806,2022-12-01,1103,Adalar,65
3807,2022-12-01,2048,Arnavutköy,730
3808,2022-12-01,2049,Ataşehir,780
3809,2022-12-01,2003,Avcılar,774
3810,2022-12-01,2004,Bağcılar,736
3811,2022-12-01,2005,Bahçelievler,1190
